SKU,Toy Name,Price,Quantity,Age Range,Manufacturer
49965,Building Blocks,57.6,39,6-12,Lego
49970,Dollhouse,26.19,49,1-3,Lego
50018,Stuffed Elephant,27.06,77,4-7,Lego
50030,Dollhouse,36.8,96,6-12,Lego
50049,Board Game,85.43,81,3-6,Lego
50069,Action Figure,19.71,51,1-3,Lego
50076,Stuffed Elephant,50.53,91,9-15,Lego
50088,Board Game,73.5,20,5-10,Lego
50095,Board Game,76.68,35,1-3,Lego
50098,Teddy Bear,59.12,93,8-14,Lego
50105,Dollhouse,23.42,67,7-14,Lego
50109,Teddy Bear,39.74,52,9-15,Lego
50117,Stuffed Elephant,39.5,65,9-15,Lego
50120,Lego Set,37.35,43,6-12,Lego
50127,Water Gun,79.27,90,7-14,Lego
50136,Puzzle,83.93,40,6-12,Lego
50141,Stuffed Elephant,37.5,62,6-12,Lego
50170,Building Blocks,38.22,39,2-5,Lego
50178,Stuffed Elephant,19.56,95,2-5,Lego
50186,Lego Set,30.18,99,7-14,Lego
50189,Board Game,26.86,3,7-14,Lego
50197,Dollhouse,93.86,70,3-6,Lego
50201,Action Figure,17.05,86,7-14,Lego
50208,Stuffed Elephant,82.21,96,8-14,Lego
50224,Lego Set,23.1,36,3-6,Lego
50230,Building Blocks,72.47,22,5-10,Lego
50231,Water Gun,51.87,1,2-5,Lego
50234,Puzzle,6.11,89,3-6,Lego
50241,Lego Set,68.59,95,3-6,Lego
50264,Dollhouse,96.97,51,6-12,Lego
50265,RC Car,88.7,71,5-10,Lego
50274,Teddy Bear,7.01,38,4-7,Lego
50311,Building Blocks,13.0,11,7-14,Lego
50313,Water Gun,94.73,95,1-3,Lego
50315,Puzzle,49.34,64,6-12,Lego
50331,Water Gun,55.02,55,3-6,Lego
50342,Water Gun,22.03,27,7-14,Lego
50360,Water Gun,54.99,12,4-7,Lego
50367,Puzzle,31.86,95,7-14,Lego
50393,Stuffed Elephant,10.88,87,5-10,Lego
50414,Action Figure,98.1,35,7-14,Lego
50417,Teddy Bear,48.37,51,4-7,Lego
50427,Board Game,55.38,79,2-5,Lego
50432,Lego Set,65.04,8,3-6,Lego
50443,Teddy Bear,27.38,73,4-7,Lego
50469,Teddy Bear,59.5,12,2-5,Lego
50471,Teddy Bear,34.88,61,7-14,Lego
50478,Puzzle,63.24,46,5-10,Lego
50483,Dollhouse,7.62,67,6-12,Lego
50494,Action Figure,72.77,40,4-7,Lego
50497,RC Car,62.53,22,4-7,Lego
50501,Teddy Bear,43.6,19,7-14,Lego
50532,Stuffed Elephant,7.84,56,9-15,Lego
50536,Dollhouse,25.27,77,9-15,Lego
50542,Board Game,45.56,39,6-12,Lego
50563,Building Blocks,15.64,31,6-12,Lego
50565,Puzzle,14.58,27,8-14,Lego
50567,Action Figure,82.52,1,5-10,Lego
50593,Dollhouse,31.22,58,6-12,Lego
50596,Water Gun,33.97,48,4-7,Lego
50597,Building Blocks,58.07,11,3-6,Lego
50609,Teddy Bear,23.21,100,1-3,Lego
50614,RC Car,63.32,28,3-6,Lego
50638,Building Blocks,83.88,2,9-15,Lego
50640,Teddy Bear,55.11,51,1-3,Lego
50645,Action Figure,19.16,15,8-14,Lego
50648,Dollhouse,61.3,12,1-3,Lego
50652,Stuffed Elephant,31.14,35,4-7,Lego
50663,Action Figure,12.73,58,4-7,Lego
50666,Water Gun,71.87,70,2-5,Lego
50670,Board Game,73.9,25,3-6,Lego
50689,RC Car,51.12,64,3-6,Lego
50692,RC Car,12.46,68,9-15,Lego
50705,Teddy Bear,28.93,70,6-12,Lego
50733,Stuffed Elephant,74.3,88,7-14,Lego
50740,Action Figure,54.94,95,4-7,Lego
50741,Board Game,56.7,57,6-12,Lego
50742,Water Gun,33.6,88,9-15,Lego
50750,Building Blocks,47.07,62,1-3,Lego
50765,Water Gun,59.07,63,8-14,Lego
50775,RC Car,74.02,83,7-14,Lego
50791,Teddy Bear,64.26,85,6-12,Lego
50802,Puzzle,81.84,19,5-10,Lego
50828,Water Gun,45.72,86,5-10,Lego
50844,Building Blocks,50.1,51,1-3,Lego
50854,Action Figure,28.27,99,5-10,Lego
50856,Board Game,49.94,34,4-7,Lego
50859,Teddy Bear,26.19,31,1-3,Lego
50864,Puzzle,32.01,3,7-14,Lego
50865,Stuffed Elephant,50.4,23,3-6,Lego
50866,Lego Set,54.31,10,4-7,Lego
50867,Building Blocks,25.52,92,1-3,Lego
50883,RC Car,37.03,9,4-7,Lego
50889,Teddy Bear,41.02,73,6-12,Lego
50891,Board Game,78.49,47,2-5,Lego
50892,Board Game,37.51,9,3-6,Lego
50895,Building Blocks,87.24,71,1-3,Lego
50928,Action Figure,57.32,85,8-14,Lego
50933,Lego Set,35.73,71,8-14,Lego
50946,Water Gun,42.89,4,9-15,Lego
50951,Dollhouse,24.76,52,4-7,Lego
50953,Stuffed Elephant,14.97,1,3-6,Lego
50964,Board Game,74.22,49,1-3,Lego
50975,Action Figure,79.6,20,7-14,Lego
50984,Dollhouse,16.41,13,5-10,Lego
50988,Building Blocks,24.09,29,5-10,Lego
50990,Board Game,97.71,4,6-12,Lego
51002,Water Gun,64.93,97,8-14,Lego
51026,Teddy Bear,13.68,11,2-5,Lego
51037,Dollhouse,40.92,1,4-7,Lego
51038,Water Gun,67.34,91,7-14,Lego
51086,Teddy Bear,68.01,8,5-10,Lego
51088,Board Game,78.2,9,5-10,Lego
51092,Water Gun,64.36,15,1-3,Lego
51094,Lego Set,81.5,84,7-14,Lego
51107,Dollhouse,44.13,80,6-12,Lego
51112,Stuffed Elephant,75.66,94,1-3,Lego
51192,Stuffed Elephant,14.07,83,1-3,Lego
51207,Board Game,55.36,12,7-14,Lego
51210,Lego Set,20.72,73,1-3,Lego
51215,Dollhouse,16.63,44,7-14,Lego
51219,Puzzle,92.97,63,1-3,Lego
51228,Board Game,98.4,16,5-10,Lego
51234,Board Game,41.99,10,2-5,Lego
51245,Puzzle,53.29,93,8-14,Lego
51260,Board Game,85.2,58,7-14,Lego
51268,Stuffed Elephant,90.86,70,9-15,Lego
51269,Lego Set,19.36,14,8-14,Lego
51271,Lego Set,53.45,38,8-14,Lego
51274,Teddy Bear,72.35,14,9-15,Lego
51278,Action Figure,67.36,13,2-5,Lego
51281,Building Blocks,43.88,57,6-12,Lego
51283,RC Car,81.19,64,5-10,Lego
51293,Action Figure,80.98,62,1-3,Lego
51301,RC Car,27.87,99,7-14,Lego
51303,Lego Set,63.54,85,1-3,Lego
51311,Action Figure,42.76,45,2-5,Lego
51337,Action Figure,94.03,21,6-12,Lego
51341,Action Figure,41.31,82,7-14,Lego
51343,Water Gun,57.43,30,9-15,Lego
51348,Lego Set,12.88,12,1-3,Lego
51361,Lego Set,47.44,72,7-14,Lego
51374,Stuffed Elephant,83.03,24,6-12,Lego
51385,Lego Set,74.59,14,8-14,Lego
51392,Water Gun,92.47,28,9-15,Lego
51405,Dollhouse,17.55,10,5-10,Lego
51411,Puzzle,25.55,81,9-15,Lego
51420,Teddy Bear,87.34,77,8-14,Lego
51422,Stuffed Elephant,88.89,46,5-10,Lego
51440,Puzzle,68.94,91,5-10,Lego
51441,RC Car,17.74,83,9-15,Lego
51479,Board Game,52.23,76,5-10,Lego
51485,Water Gun,63.4,51,2-5,Lego
51495,Puzzle,96.42,40,9-15,Lego
51504,Action Figure,60.77,8,3-6,Lego
51513,Board Game,73.45,85,6-12,Lego
51536,Action Figure,59.96,3,9-15,Lego
51538,Lego Set,74.11,92,3-6,Lego
51558,Teddy Bear,96.89,93,5-10,Lego
51574,Action Figure,26.63,44,4-7,Lego
51598,Teddy Bear,90.21,29,2-5,Lego
51614,RC Car,41.03,53,8-14,Lego
51664,Lego Set,40.65,18,5-10,Lego
51666,Puzzle,30.44,2,8-14,Lego
51667,Lego Set,35.13,81,7-14,Lego
51672,Board Game,55.92,61,3-6,Lego
51678,Teddy Bear,84.92,91,6-12,Lego
51683,Stuffed Elephant,47.11,66,2-5,Lego
51699,Teddy Bear,81.32,63,9-15,Lego
51709,Dollhouse,94.35,86,6-12,Lego
51715,Action Figure,78.7,18,1-3,Lego
51717,Dollhouse,60.99,33,5-10,Lego
51742,Board Game,90.46,31,6-12,Lego
51743,Board Game,60.31,77,2-5,Lego
51745,Teddy Bear,18.88,98,9-15,Lego
51754,Stuffed Elephant,93.23,90,7-14,Lego
51755,Dollhouse,55.04,2,5-10,Lego
51756,Water Gun,55.66,4,2-5,Lego
51757,Water Gun,68.47,97,9-15,Lego
51762,Lego Set,48.45,59,2-5,Lego
51763,Action Figure,86.23,56,9-15,Lego
51794,Board Game,95.1,9,5-10,Lego
51803,Puzzle,17.61,26,2-5,Lego
51808,Action Figure,48.85,74,4-7,Lego
51844,Lego Set,56.49,8,5-10,Lego
51861,Action Figure,58.46,35,6-12,Lego
51864,Action Figure,30.29,68,5-10,Lego
51893,RC Car,78.09,28,7-14,Lego
51896,Board Game,45.71,59,9-15,Lego
51913,Board Game,93.86,6,9-15,Lego
51929,Lego Set,23.02,25,9-15,Lego
51942,Lego Set,96.83,43,1-3,Lego
51948,Dollhouse,44.79,38,2-5,Lego
51949,Stuffed Elephant,6.73,4,6-12,Lego
51996,Water Gun,32.47,14,5-10,Lego
52014,RC Car,91.95,38,1-3,Lego
52022,Building Blocks,30.75,62,9-15,Lego
52035,Lego Set,77.83,42,8-14,Lego
52048,RC Car,20.1,49,6-12,Lego
52063,Stuffed Elephant,98.29,3,8-14,Lego
52084,Teddy Bear,13.95,51,3-6,Lego
52111,Dollhouse,97.99,83,8-14,Lego
52119,Stuffed Elephant,48.27,93,5-10,Lego
52122,Lego Set,68.23,75,4-7,Lego
52147,Dollhouse,71.57,25,6-12,Lego
52156,Dollhouse,32.2,77,7-14,Lego
52164,Teddy Bear,59.71,26,2-5,Lego
52176,Teddy Bear,19.63,96,3-6,Lego
52183,Stuffed Elephant,29.76,36,6-12,Lego
52185,Building Blocks,44.77,29,2-5,Lego
52202,Building Blocks,15.61,71,2-5,Lego
52208,Lego Set,95.68,28,5-10,Lego
52215,Puzzle,48.86,59,7-14,Lego
52218,Teddy Bear,64.55,24,4-7,Lego
52224,Action Figure,96.16,43,3-6,Lego
52255,Dollhouse,26.07,29,1-3,Lego
52280,Lego Set,52.92,66,2-5,Lego
52283,Stuffed Elephant,74.08,78,4-7,Lego
52286,RC Car,71.35,91,9-15,Lego
52297,Building Blocks,62.67,59,1-3,Lego
52349,Board Game,43.6,22,3-6,Lego
52361,Dollhouse,12.13,12,4-7,Lego
52401,RC Car,28.64,6,2-5,Lego
52407,Stuffed Elephant,68.24,20,3-6,Lego
52425,Puzzle,23.02,75,3-6,Lego
52430,Building Blocks,9.11,55,5-10,Lego
52433,Stuffed Elephant,27.03,47,5-10,Lego
52434,Stuffed Elephant,38.36,8,1-3,Lego
52444,RC Car,59.53,72,4-7,Lego
52447,Water Gun,7.87,39,3-6,Lego
52457,Lego Set,92.91,20,6-12,Lego
52469,Stuffed Elephant,26.85,97,6-12,Lego
52480,Board Game,92.41,31,2-5,Lego
52506,Board Game,28.63,21,1-3,Lego
52508,RC Car,75.84,37,8-14,Lego
52509,Action Figure,20.43,81,9-15,Lego
52518,Stuffed Elephant,9.08,75,5-10,Lego
52519,Dollhouse,90.43,45,6-12,Lego
52534,Building Blocks,74.18,14,5-10,Lego
52543,Teddy Bear,79.73,89,9-15,Lego
52546,Lego Set,91.27,66,3-6,Lego
52564,Teddy Bear,98.28,54,6-12,Lego
52571,Water Gun,91.69,18,1-3,Lego
52601,Lego Set,18.27,64,2-5,Lego
52603,Puzzle,76.81,67,3-6,Lego
52607,Board Game,65.01,28,6-12,Lego
52609,Teddy Bear,15.59,90,6-12,Lego
52619,Lego Set,22.8,1,5-10,Lego
52621,Puzzle,56.3,58,7-14,Lego
52666,Water Gun,22.2,14,9-15,Lego
52668,Teddy Bear,50.14,48,2-5,Lego
52688,Stuffed Elephant,60.8,82,1-3,Lego
52693,Puzzle,39.0,81,7-14,Lego
52701,Dollhouse,65.05,48,8-14,Lego
52705,Teddy Bear,56.29,29,2-5,Lego
52733,Lego Set,40.71,88,8-14,Lego
52735,Building Blocks,42.19,2,7-14,Lego
52737,Stuffed Elephant,66.17,82,1-3,Lego
52739,Teddy Bear,38.37,23,6-12,Lego
52749,Board Game,61.83,77,2-5,Lego
52759,Board Game,70.94,84,7-14,Lego
52763,Action Figure,96.08,38,6-12,Lego
52777,Teddy Bear,52.78,7,4-7,Lego
52802,Action Figure,21.09,51,9-15,Lego
52804,Building Blocks,68.83,69,1-3,Lego
52815,Board Game,45.1,59,3-6,Lego
52821,Dollhouse,63.17,77,9-15,Lego
52862,Stuffed Elephant,80.61,22,4-7,Lego
52892,Water Gun,39.16,13,2-5,Lego
52906,Teddy Bear,30.67,60,1-3,Lego
52909,RC Car,44.2,6,6-12,Lego
52919,Action Figure,96.36,37,7-14,Lego
52936,Board Game,74.41,15,1-3,Lego
52938,Dollhouse,9.13,41,7-14,Lego
52941,Stuffed Elephant,38.79,48,3-6,Lego
52942,Teddy Bear,18.66,63,4-7,Lego
52951,Action Figure,12.29,17,1-3,Lego
52956,Dollhouse,36.72,24,6-12,Lego
52973,Board Game,8.51,99,1-3,Lego
52982,Action Figure,37.09,2,8-14,Lego
52994,Teddy Bear,66.44,91,5-10,Lego
53000,Water Gun,77.71,24,9-15,Lego
53025,RC Car,42.07,22,3-6,Lego
53032,Stuffed Elephant,80.72,89,6-12,Lego
53034,Stuffed Elephant,44.1,24,2-5,Lego
53070,Puzzle,5.77,49,7-14,Lego
53086,Water Gun,95.3,89,5-10,Lego
53090,Teddy Bear,39.61,87,6-12,Lego
53099,Teddy Bear,98.68,10,5-10,Lego
53108,Lego Set,26.36,70,9-15,Lego
53115,RC Car,12.36,94,9-15,Lego
53121,RC Car,89.03,24,3-6,Lego
53127,Lego Set,25.53,27,3-6,Lego
53131,Water Gun,50.55,22,4-7,Lego
53151,Action Figure,66.23,50,8-14,Lego
53153,Board Game,48.4,2,3-6,Lego
53156,Dollhouse,47.06,21,9-15,Lego
53183,Dollhouse,14.63,11,8-14,Lego
53204,Teddy Bear,14.48,38,9-15,Lego
53217,Dollhouse,12.63,62,8-14,Lego
53224,Water Gun,77.91,62,3-6,Lego
53237,Puzzle,24.18,41,9-15,Lego
53238,Action Figure,96.99,55,2-5,Lego
53240,Lego Set,96.43,2,6-12,Lego
53241,Teddy Bear,38.82,22,7-14,Lego
53262,Puzzle,5.13,14,5-10,Lego
53268,Board Game,9.43,55,5-10,Lego
53270,Water Gun,10.76,25,5-10,Lego
53272,Action Figure,75.88,7,8-14,Lego
53299,Building Blocks,88.33,33,1-3,Lego
53323,Teddy Bear,77.02,45,7-14,Lego
53326,Building Blocks,87.11,38,7-14,Lego
53327,Building Blocks,74.58,11,8-14,Lego
53337,Action Figure,92.3,8,1-3,Lego
53358,Lego Set,25.29,38,6-12,Lego
53374,Action Figure,13.94,42,4-7,Lego
53381,Lego Set,62.98,93,9-15,Lego
53385,Puzzle,19.68,64,9-15,Lego
53389,Dollhouse,20.61,1,6-12,Lego
53390,Lego Set,64.64,27,2-5,Lego
53394,RC Car,7.64,94,4-7,Lego
53396,Dollhouse,98.1,14,1-3,Lego
53397,Stuffed Elephant,11.66,99,1-3,Lego
53407,Lego Set,21.05,35,1-3,Lego
53409,Teddy Bear,75.23,67,7-14,Lego
53410,Building Blocks,40.4,30,7-14,Lego
53413,Action Figure,15.64,61,9-15,Lego
53422,Water Gun,25.93,52,4-7,Lego
53446,Water Gun,69.08,69,4-7,Lego
53472,Water Gun,46.16,43,7-14,Lego
53485,Action Figure,85.54,87,9-15,Lego
53495,Building Blocks,45.11,87,1-3,Lego
53500,Teddy Bear,42.89,46,2-5,Lego
53517,Dollhouse,95.61,77,1-3,Lego
53518,Teddy Bear,69.5,57,3-6,Lego
53548,Dollhouse,36.4,51,6-12,Lego
53581,Building Blocks,84.84,45,3-6,Lego
53586,Water Gun,44.1,62,7-14,Lego
53611,Puzzle,24.74,73,5-10,Lego
53621,RC Car,29.99,97,5-10,Lego
53622,Board Game,53.08,44,5-10,Lego
53623,Teddy Bear,17.12,43,7-14,Lego
53653,Stuffed Elephant,96.54,55,6-12,Lego
53668,RC Car,95.8,83,1-3,Lego
53687,Puzzle,56.64,72,3-6,Lego
53692,Puzzle,47.15,67,5-10,Lego
53711,Dollhouse,36.37,2,4-7,Lego
53712,Action Figure,13.46,51,9-15,Lego
53724,Lego Set,78.31,62,3-6,Lego
53740,Teddy Bear,61.24,74,5-10,Lego
53760,Water Gun,55.34,58,3-6,Lego
53764,Action Figure,81.97,69,2-5,Lego
53774,Lego Set,94.04,94,7-14,Lego
53804,Water Gun,20.87,11,4-7,Lego
53813,Lego Set,80.43,4,9-15,Lego
53821,Puzzle,47.78,69,8-14,Lego
53839,Water Gun,23.16,1,2-5,Lego
53870,Puzzle,45.26,75,5-10,Lego
53872,Action Figure,10.79,1,7-14,Lego
53873,Water Gun,20.13,4,5-10,Lego
53888,Building Blocks,15.55,96,7-14,Lego
53889,Lego Set,7.7,100,8-14,Lego
53892,Lego Set,37.56,15,1-3,Lego
53911,RC Car,63.32,4,1-3,Lego
53913,Lego Set,23.85,99,7-14,Lego
53917,Water Gun,56.26,49,6-12,Lego
53918,Puzzle,31.66,91,2-5,Lego
53954,Puzzle,71.95,42,1-3,Lego
53968,Teddy Bear,7.59,84,3-6,Lego
53997,Lego Set,12.3,60,3-6,Lego
54004,Building Blocks,27.02,77,7-14,Lego
54038,Water Gun,31.57,43,7-14,Lego
54043,Stuffed Elephant,73.84,22,9-15,Lego
54047,Puzzle,49.55,54,9-15,Lego
54052,Board Game,18.97,48,5-10,Lego
54053,Lego Set,11.27,57,4-7,Lego
54060,Action Figure,88.05,82,1-3,Lego
54062,RC Car,70.15,6,4-7,Lego
54068,Teddy Bear,84.5,73,2-5,Lego
54073,Building Blocks,11.5,70,8-14,Lego
54088,Water Gun,76.77,63,1-3,Lego
54101,Dollhouse,29.86,85,4-7,Lego
54108,Lego Set,52.02,43,7-14,Lego
54110,Stuffed Elephant,23.04,68,4-7,Lego
54112,Water Gun,80.96,82,8-14,Lego
54117,RC Car,17.07,94,1-3,Lego
54126,Stuffed Elephant,80.66,99,3-6,Lego
54130,Building Blocks,96.6,97,9-15,Lego
54131,Dollhouse,22.48,80,5-10,Lego
54155,Dollhouse,14.42,1,4-7,Lego
54184,RC Car,15.7,10,9-15,Lego
54188,Teddy Bear,76.87,83,8-14,Lego
54200,Teddy Bear,26.3,67,1-3,Lego
54205,Action Figure,95.14,14,6-12,Lego
54215,Building Blocks,61.39,2,1-3,Lego
54216,Puzzle,17.43,95,8-14,Lego
54225,Water Gun,78.34,9,1-3,Lego
54266,Building Blocks,82.87,85,7-14,Lego
54267,Board Game,67.97,65,7-14,Lego
54301,Stuffed Elephant,69.33,41,9-15,Lego
54315,Puzzle,65.95,53,3-6,Lego
54332,Board Game,28.08,72,7-14,Lego
54340,RC Car,68.68,7,3-6,Lego
54341,Board Game,50.55,77,7-14,Lego
54354,Water Gun,34.85,59,3-6,Lego
54356,Puzzle,24.97,75,9-15,Lego
54361,Action Figure,8.91,96,2-5,Lego
54364,Dollhouse,5.95,28,4-7,Lego
54366,Board Game,15.71,27,5-10,Lego
54375,RC Car,37.26,91,4-7,Lego
54376,Dollhouse,83.03,40,9-15,Lego
54388,Stuffed Elephant,60.1,93,5-10,Lego
54402,Water Gun,28.26,80,1-3,Lego
54410,Lego Set,79.39,8,7-14,Lego
54413,Teddy Bear,68.98,95,7-14,Lego
54418,RC Car,90.61,89,4-7,Lego
54419,Water Gun,86.61,58,4-7,Lego
54441,Action Figure,72.83,30,3-6,Lego
54450,Teddy Bear,71.22,81,5-10,Lego
54477,RC Car,16.85,68,9-15,Lego
54484,Dollhouse,74.04,17,7-14,Lego
54488,RC Car,82.62,87,1-3,Lego
54489,Action Figure,81.11,51,2-5,Lego
54501,Board Game,61.75,86,3-6,Lego
54506,Teddy Bear,71.43,48,5-10,Lego
54507,Dollhouse,16.49,67,7-14,Lego
54510,Building Blocks,28.18,54,9-15,Lego
54524,Board Game,95.26,18,6-12,Lego
54530,Action Figure,23.69,66,4-7,Lego
54532,Teddy Bear,8.8,91,2-5,Lego
54542,Action Figure,77.65,98,4-7,Lego
54572,Lego Set,98.03,65,4-7,Lego
54607,Board Game,72.04,58,4-7,Lego
54610,Teddy Bear,73.38,24,8-14,Lego
54632,Dollhouse,58.23,95,7-14,Lego
54642,Puzzle,47.57,89,1-3,Lego
54647,Lego Set,34.45,70,8-14,Lego
54706,RC Car,40.35,62,9-15,Lego
54713,Board Game,32.18,100,9-15,Lego
54719,RC Car,52.13,95,4-7,Lego
54732,Dollhouse,87.48,26,1-3,Lego
54737,Building Blocks,54.36,78,3-6,Lego
54744,Water Gun,61.84,85,6-12,Lego
54745,Water Gun,10.15,17,3-6,Lego
54757,Puzzle,64.17,50,3-6,Lego
54759,RC Car,99.54,54,4-7,Lego
54772,Building Blocks,9.9,5,4-7,Lego
54776,Stuffed Elephant,16.63,53,9-15,Lego
54782,Dollhouse,39.0,61,9-15,Lego
54794,Teddy Bear,86.66,20,5-10,Lego
54804,RC Car,31.34,42,7-14,Lego
54805,Stuffed Elephant,8.39,98,2-5,Lego
54808,Lego Set,63.24,13,3-6,Lego
54820,Action Figure,54.35,57,5-10,Lego
54823,Puzzle,83.42,28,2-5,Lego
54835,RC Car,33.49,12,5-10,Lego
54840,Dollhouse,38.68,13,6-12,Lego
54841,Teddy Bear,34.35,31,5-10,Lego
54844,Action Figure,6.82,60,5-10,Lego
54860,Action Figure,81.55,8,7-14,Lego
54890,Action Figure,35.81,92,6-12,Lego
54897,RC Car,91.47,68,4-7,Lego
54905,Board Game,94.94,56,3-6,Lego
54909,Lego Set,62.12,45,3-6,Lego
54910,Stuffed Elephant,44.32,9,5-10,Lego
54914,Water Gun,91.15,21,7-14,Lego
54919,Stuffed Elephant,74.83,71,7-14,Lego
54924,RC Car,98.16,67,3-6,Lego
54926,Action Figure,49.89,98,7-14,Lego
54934,Teddy Bear,80.26,83,8-14,Lego
54945,Lego Set,20.31,55,8-14,Lego
54982,RC Car,81.04,23,3-6,Lego
54992,Teddy Bear,83.61,59,4-7,Lego
55023,Action Figure,26.14,66,5-10,Lego
55030,Teddy Bear,73.99,79,8-14,Lego
55040,Teddy Bear,98.71,11,5-10,Lego
55051,Building Blocks,52.19,93,4-7,Lego
55063,RC Car,30.25,45,4-7,Lego
55069,Building Blocks,23.51,42,5-10,Lego
55070,Action Figure,24.77,14,8-14,Lego
55083,Stuffed Elephant,35.39,56,3-6,Lego
55102,Action Figure,80.08,49,9-15,Lego
55119,RC Car,30.63,71,1-3,Lego
55145,Building Blocks,86.33,60,1-3,Lego
55189,Dollhouse,81.24,84,5-10,Lego
55198,Lego Set,71.43,46,4-7,Lego
55200,Water Gun,27.66,56,2-5,Lego
55212,Teddy Bear,28.22,48,7-14,Lego
55245,Action Figure,33.8,33,5-10,Lego
55275,Dollhouse,51.27,60,1-3,Lego
55282,Action Figure,38.18,60,8-14,Lego
55319,Action Figure,99.49,49,6-12,Lego
55322,Lego Set,57.18,68,6-12,Lego
55324,Building Blocks,62.96,47,2-5,Lego
55336,Lego Set,6.33,48,7-14,Lego
55347,Lego Set,45.63,3,4-7,Lego
55370,Puzzle,34.05,27,7-14,Lego
55372,Dollhouse,49.06,86,5-10,Lego
55400,Dollhouse,26.0,63,7-14,Lego
55402,Building Blocks,55.89,96,4-7,Lego
55431,Action Figure,32.29,99,6-12,Lego
55437,Teddy Bear,70.37,80,6-12,Lego
55441,Action Figure,30.84,93,3-6,Lego
55450,Building Blocks,31.26,96,3-6,Lego
55459,Water Gun,53.12,9,4-7,Lego
55467,Action Figure,52.36,94,2-5,Lego
55482,RC Car,73.36,8,5-10,Lego
55483,Board Game,19.61,50,3-6,Lego
55491,Lego Set,20.91,49,4-7,Lego
55493,Action Figure,45.41,84,4-7,Lego
55506,Dollhouse,96.13,50,1-3,Lego
55508,Water Gun,34.5,11,3-6,Lego
55517,Puzzle,59.61,80,4-7,Lego
55518,Puzzle,54.8,27,7-14,Lego
55530,Puzzle,14.72,36,6-12,Lego
55541,Lego Set,27.42,51,8-14,Lego
55549,Puzzle,27.18,44,4-7,Lego
55562,Stuffed Elephant,56.92,58,5-10,Lego
55612,Dollhouse,41.65,21,2-5,Lego
55616,Lego Set,63.33,69,2-5,Lego
55620,Water Gun,5.21,82,4-7,Lego
55627,Action Figure,26.51,72,9-15,Lego
55628,Board Game,5.15,68,2-5,Lego
55641,RC Car,5.81,5,4-7,Lego
55642,Building Blocks,78.36,95,9-15,Lego
55647,Water Gun,39.85,90,7-14,Lego
55648,Water Gun,88.61,4,2-5,Lego
55649,Lego Set,38.74,92,3-6,Lego
55659,Dollhouse,29.84,84,8-14,Lego
55663,Teddy Bear,77.68,14,3-6,Lego
55693,Building Blocks,79.1,42,3-6,Lego
55697,Water Gun,20.54,44,8-14,Lego
55704,Building Blocks,60.75,80,6-12,Lego
55717,Stuffed Elephant,6.98,89,1-3,Lego
55723,Water Gun,56.42,85,3-6,Lego
55737,Board Game,71.08,90,4-7,Lego
55740,Building Blocks,31.25,60,2-5,Lego
55745,Teddy Bear,52.55,16,1-3,Lego
55764,Teddy Bear,87.54,27,9-15,Lego
55771,Board Game,92.44,60,6-12,Lego
55772,RC Car,11.49,5,4-7,Lego
55773,Board Game,18.45,26,6-12,Lego
55784,Dollhouse,49.69,67,9-15,Lego
55787,Action Figure,46.51,86,4-7,Lego
55788,Lego Set,68.09,40,6-12,Lego
55789,Building Blocks,22.69,10,8-14,Lego
55792,RC Car,6.75,72,5-10,Lego
55798,Lego Set,37.29,51,1-3,Lego
55808,Puzzle,39.47,75,2-5,Lego
55819,Board Game,72.41,22,7-14,Lego
55822,Water Gun,22.67,88,4-7,Lego
55841,RC Car,62.0,44,9-15,Lego
55868,Puzzle,90.39,63,4-7,Lego
55885,Water Gun,84.59,43,5-10,Lego
55891,Lego Set,32.99,44,5-10,Lego
55906,Stuffed Elephant,25.44,86,5-10,Lego
55922,Dollhouse,44.34,85,2-5,Lego
55924,RC Car,35.63,12,7-14,Lego
55947,Teddy Bear,52.29,51,7-14,Lego
55949,Action Figure,59.48,22,6-12,Lego
55956,Teddy Bear,80.73,66,6-12,Lego
55970,Lego Set,7.91,43,7-14,Lego
55983,Water Gun,32.63,39,3-6,Lego
55988,Puzzle,96.79,33,9-15,Lego
55990,Stuffed Elephant,38.46,73,5-10,Lego
55993,Water Gun,91.77,85,8-14,Lego
56004,Board Game,56.83,72,1-3,Lego
56005,Water Gun,80.83,74,7-14,Lego
56019,Water Gun,15.12,83,8-14,Lego
56041,Board Game,14.29,25,8-14,Lego
56043,Board Game,25.87,41,1-3,Lego
56048,Building Blocks,93.04,26,7-14,Lego
56070,Stuffed Elephant,38.01,46,5-10,Lego
56073,Lego Set,18.1,77,6-12,Lego
56092,Stuffed Elephant,11.18,37,9-15,Lego
56105,Dollhouse,97.46,64,4-7,Lego
56141,Puzzle,64.91,17,3-6,Lego
56150,Puzzle,49.38,91,6-12,Lego
56152,Dollhouse,25.25,37,3-6,Lego
56166,Lego Set,27.87,85,1-3,Lego
56180,Dollhouse,28.43,8,5-10,Lego
56181,Water Gun,53.31,44,1-3,Lego
56188,Teddy Bear,65.69,30,2-5,Lego
56193,RC Car,32.91,1,2-5,Lego
56199,Action Figure,99.46,39,4-7,Lego
56239,Building Blocks,87.88,95,1-3,Lego
56242,Board Game,27.43,17,6-12,Lego
56244,Dollhouse,46.68,73,2-5,Lego
56259,Dollhouse,41.75,58,7-14,Lego
56262,Water Gun,37.07,2,3-6,Lego
56277,Building Blocks,44.05,89,6-12,Lego
56280,RC Car,30.28,35,3-6,Lego
