SKU,Toy Name,Price,Quantity,Age Range,Manufacturer
46069,RC Car,23.99,52,2-5,ToyCo
46070,RC Car,75.5,14,3-6,PlayHouse
46071,Board Game,26.11,8,9-15,Speedsters
46072,RC Car,11.05,94,5-10,ToyCo
46073,Lego Set,36.87,57,1-3,BuildIt
46074,Puzzle,75.25,87,6-12,BrainGames
46075,Action Figure,67.27,91,4-7,Lego
46076,Dollhouse,26.78,38,8-14,BrainGames
46077,Water Gun,61.94,7,4-7,HeroToys
46078,Stuffed Elephant,16.04,30,5-10,SplashToys
46079,Board Game,99.93,52,8-14,BuildIt
46080,Stuffed Elephant,97.98,71,9-15,ToyCo
46081,Water Gun,60.54,56,5-10,Lego
46082,Dollhouse,20.58,62,6-12,Lego
46083,Teddy Bear,71.78,14,7-14,HeroToys
46084,Teddy Bear,81.26,23,9-15,Lego
46085,Building Blocks,63.55,74,1-3,PlayHouse
46086,Board Game,82.65,22,1-3,BuildIt
46087,Water Gun,60.08,53,7-14,HeroToys
46088,Action Figure,36.26,75,1-3,Lego
46089,Puzzle,18.23,45,7-14,BuildIt
46090,Board Game,83.45,16,1-3,HeroToys
46091,Teddy Bear,56.11,23,2-5,HeroToys
46092,Action Figure,64.48,17,2-5,HeroToys
46093,Stuffed Elephant,12.79,84,3-6,Speedsters
46094,Stuffed Elephant,98.65,45,1-3,FunGames
46095,Puzzle,44.24,62,7-14,ToyCo
46096,Dollhouse,37.57,85,3-6,Speedsters
46097,Building Blocks,30.65,68,3-6,ToyCo
46098,Puzzle,70.92,46,5-10,PlayHouse
46099,Building Blocks,15.64,29,8-14,ToyCo
46100,Puzzle,94.41,37,2-5,ToyLand
46101,Water Gun,33.43,23,6-12,Speedsters
46102,Puzzle,52.02,9,3-6,ToyCo
46103,RC Car,96.62,43,6-12,BrainGames
46104,Board Game,28.21,55,3-6,FunGames
46105,Board Game,65.19,55,1-3,BuildIt
46106,Board Game,31.73,97,9-15,BrainGames
46107,Teddy Bear,45.19,18,6-12,ToyLand
46108,Dollhouse,48.21,63,1-3,BuildIt
46109,Board Game,61.14,32,9-15,SplashToys
46110,Building Blocks,17.4,81,4-7,BuildIt
46111,Teddy Bear,72.48,34,9-15,Lego
46112,Dollhouse,24.81,90,4-7,BrainGames
46113,Board Game,63.09,21,1-3,FunGames
46114,Board Game,77.06,75,9-15,ToyLand
46115,Dollhouse,36.32,19,7-14,SplashToys
46116,Puzzle,68.11,65,7-14,BuildIt
46117,RC Car,75.45,26,8-14,Speedsters
46118,Dollhouse,90.24,72,9-15,Lego
46119,Stuffed Elephant,9.12,73,5-10,ToyLand
46120,Building Blocks,90.5,19,8-14,BuildIt
46121,Board Game,38.07,16,2-5,Speedsters
46122,Lego Set,35.62,98,1-3,ToyCo
46123,Puzzle,85.47,30,4-7,BrainGames
46124,Puzzle,76.79,32,3-6,Lego
46125,Lego Set,67.05,77,9-15,ToyLand
46126,Dollhouse,29.01,50,7-14,ToyCo
46127,RC Car,92.92,66,6-12,BrainGames
46128,Dollhouse,76.83,67,4-7,HeroToys
46129,Stuffed Elephant,12.29,87,1-3,ToyCo
46130,Puzzle,84.48,98,5-10,PlayHouse
46131,Puzzle,11.07,9,4-7,HeroToys
46132,Building Blocks,82.35,79,6-12,BrainGames
46133,Lego Set,11.94,83,8-14,BuildIt
46134,Lego Set,19.59,92,2-5,ToyLand
46135,Action Figure,87.39,96,5-10,SplashToys
46136,Stuffed Elephant,50.91,61,3-6,PlayHouse
46137,Building Blocks,20.21,20,1-3,SplashToys
46138,Action Figure,59.15,36,4-7,ToyCo
46139,Dollhouse,62.14,76,1-3,ToyLand
46140,Teddy Bear,80.37,51,5-10,SplashToys
46141,Dollhouse,83.83,66,8-14,BrainGames
46142,Puzzle,94.99,87,6-12,FunGames
46143,Lego Set,51.08,46,4-7,Speedsters
46144,Teddy Bear,46.01,89,4-7,Speedsters
46145,Stuffed Elephant,39.41,8,9-15,ToyLand
46146,Puzzle,26.1,15,6-12,BuildIt
46147,Action Figure,25.97,95,2-5,PlayHouse
46148,Teddy Bear,91.16,15,5-10,ToyLand
46149,Teddy Bear,49.66,83,6-12,PlayHouse
46150,Stuffed Elephant,93.99,85,9-15,FunGames
46151,Board Game,72.36,21,6-12,BrainGames
46152,Action Figure,66.33,18,2-5,SplashToys
46153,Teddy Bear,84.42,58,8-14,Speedsters
46154,Stuffed Elephant,86.99,23,4-7,HeroToys
46155,Building Blocks,44.95,87,8-14,Lego
46156,Stuffed Elephant,91.59,82,8-14,FunGames
46157,RC Car,89.34,11,3-6,HeroToys
46158,Stuffed Elephant,84.02,30,1-3,ToyCo
46159,Building Blocks,38.33,34,8-14,BuildIt
46160,Teddy Bear,72.55,56,5-10,Lego
46161,RC Car,43.08,18,1-3,HeroToys
46162,Teddy Bear,77.77,17,4-7,Lego
46163,Lego Set,83.59,18,8-14,PlayHouse
46164,Puzzle,76.66,34,2-5,HeroToys
46165,Building Blocks,8.77,47,6-12,ToyLand
46166,Board Game,38.61,49,3-6,Speedsters
46167,Stuffed Elephant,35.0,61,9-15,HeroToys
46168,Water Gun,14.41,78,8-14,PlayHouse
46169,RC Car,36.03,2,8-14,BuildIt
46170,Action Figure,38.04,22,7-14,PlayHouse
46171,Board Game,5.72,74,2-5,PlayHouse
46172,Board Game,74.86,1,9-15,BuildIt
46173,Puzzle,89.69,88,7-14,SplashToys
46174,Puzzle,35.57,34,9-15,PlayHouse
46175,Dollhouse,57.62,69,3-6,BrainGames
46176,Dollhouse,81.15,55,2-5,HeroToys
46177,Stuffed Elephant,45.59,56,6-12,ToyLand
46178,Stuffed Elephant,85.31,91,1-3,ToyCo
46179,Building Blocks,91.98,11,3-6,PlayHouse
46180,Action Figure,22.49,1,9-15,Lego
46181,RC Car,28.63,6,8-14,ToyLand
46182,Water Gun,11.93,77,9-15,FunGames
46183,Stuffed Elephant,6.79,28,2-5,PlayHouse
46184,Lego Set,24.68,14,5-10,ToyCo
46185,Dollhouse,64.31,93,5-10,FunGames
46186,Lego Set,6.91,44,3-6,Lego
46187,Building Blocks,55.08,54,3-6,BuildIt
46188,Dollhouse,5.81,93,9-15,HeroToys
46189,Water Gun,6.72,43,6-12,Lego
46190,Action Figure,30.25,56,6-12,Lego
46191,Puzzle,34.1,57,6-12,FunGames
46192,Teddy Bear,34.59,50,5-10,SplashToys
46193,Building Blocks,85.68,35,6-12,Speedsters
46194,Action Figure,90.77,91,2-5,BuildIt
46195,RC Car,36.07,12,3-6,SplashToys
46196,Board Game,17.56,56,1-3,BuildIt
46197,Teddy Bear,46.32,19,4-7,BuildIt
46198,Lego Set,47.03,51,7-14,BrainGames
46199,Building Blocks,23.42,81,1-3,Speedsters
46200,Stuffed Elephant,48.7,26,8-14,Lego
46201,Water Gun,46.64,38,9-15,SplashToys
46202,Puzzle,73.15,37,5-10,HeroToys
46203,Action Figure,20.45,87,9-15,PlayHouse
46204,Lego Set,32.95,73,5-10,ToyCo
46205,Dollhouse,39.61,77,9-15,SplashToys
46206,Puzzle,22.84,78,3-6,Lego
46207,Puzzle,20.15,63,1-3,PlayHouse
46208,RC Car,9.55,38,1-3,ToyCo
46209,RC Car,71.99,27,7-14,BrainGames
46210,Dollhouse,87.09,55,9-15,BrainGames
46211,Lego Set,30.99,73,9-15,HeroToys
46212,Building Blocks,6.32,54,6-12,FunGames
46213,Board Game,30.73,36,6-12,FunGames
46214,Stuffed Elephant,92.25,58,6-12,ToyCo
46215,Board Game,88.8,55,5-10,PlayHouse
46216,RC Car,19.19,100,5-10,ToyCo
46217,Building Blocks,9.15,55,7-14,BrainGames
46218,Teddy Bear,71.91,58,9-15,Speedsters
46219,Action Figure,95.01,32,6-12,SplashToys
46220,Stuffed Elephant,8.66,96,1-3,SplashToys
46221,Action Figure,80.02,42,3-6,FunGames
46222,Water Gun,86.52,66,7-14,HeroToys
46223,Dollhouse,48.89,90,3-6,Speedsters
46224,Stuffed Elephant,55.13,72,2-5,ToyCo
46225,Building Blocks,24.65,5,3-6,BrainGames
46226,Action Figure,12.02,41,6-12,ToyCo
46227,Stuffed Elephant,62.49,32,3-6,FunGames
46228,Stuffed Elephant,96.99,33,3-6,SplashToys
46229,Building Blocks,96.81,68,2-5,SplashToys
46230,Puzzle,27.87,28,1-3,Lego
46231,Dollhouse,53.21,87,7-14,BrainGames
46232,Lego Set,79.95,100,8-14,HeroToys
46233,Water Gun,33.19,37,3-6,ToyCo
46234,Lego Set,9.98,84,8-14,Lego
46235,Water Gun,10.42,71,7-14,PlayHouse
46236,Water Gun,39.19,30,7-14,BrainGames
46237,Teddy Bear,80.94,18,3-6,HeroToys
46238,Board Game,60.24,8,3-6,FunGames
46239,Action Figure,8.87,85,2-5,ToyLand
46240,Puzzle,30.65,77,5-10,Lego
46241,Lego Set,86.99,85,2-5,ToyLand
46242,Puzzle,56.23,63,5-10,FunGames
46243,Water Gun,60.69,33,6-12,SplashToys
46244,RC Car,7.23,59,7-14,SplashToys
46245,Teddy Bear,79.08,26,7-14,PlayHouse
46246,Puzzle,28.19,74,5-10,SplashToys
46247,Building Blocks,60.88,14,8-14,BrainGames
46248,Teddy Bear,55.75,13,3-6,HeroToys
46249,Action Figure,44.08,24,1-3,BuildIt
46250,Stuffed Elephant,24.08,34,5-10,HeroToys
46251,Lego Set,34.65,85,8-14,FunGames
46252,Board Game,47.83,25,7-14,HeroToys
46253,Board Game,34.75,39,1-3,ToyLand
46254,Lego Set,97.38,82,4-7,ToyCo
46255,RC Car,98.22,67,2-5,ToyLand
46256,Teddy Bear,34.45,76,5-10,HeroToys
46257,RC Car,97.39,16,5-10,BuildIt
46258,Action Figure,29.61,49,7-14,ToyCo
46259,Lego Set,41.15,96,5-10,BrainGames
46260,Action Figure,78.78,76,7-14,ToyCo
46261,Dollhouse,63.23,62,3-6,ToyLand
46262,Dollhouse,67.25,8,2-5,BuildIt
46263,Board Game,76.28,57,9-15,ToyLand
46264,Board Game,75.0,87,7-14,BrainGames
46265,Lego Set,27.61,29,4-7,FunGames
46266,Action Figure,55.06,14,7-14,Speedsters
46267,RC Car,32.74,8,8-14,Speedsters
46268,Teddy Bear,85.23,4,5-10,BrainGames
46269,Puzzle,52.69,66,3-6,BuildIt
46270,Teddy Bear,18.25,23,9-15,PlayHouse
46271,RC Car,26.49,46,1-3,FunGames
46272,Teddy Bear,29.33,93,7-14,HeroToys
46273,Puzzle,9.15,87,6-12,PlayHouse
46274,Puzzle,12.81,79,3-6,BrainGames
46275,Water Gun,56.99,18,5-10,Lego
46276,Lego Set,69.26,63,9-15,ToyCo
46277,Puzzle,55.07,99,9-15,SplashToys
46278,Lego Set,22.28,86,6-12,ToyLand
46279,Water Gun,96.02,84,1-3,Speedsters
46280,Lego Set,24.6,39,4-7,Lego
46281,RC Car,84.03,34,5-10,HeroToys
46282,Stuffed Elephant,86.14,75,1-3,SplashToys
46283,Teddy Bear,39.69,36,1-3,BrainGames
46284,Action Figure,70.55,86,2-5,HeroToys
46285,Teddy Bear,92.63,15,8-14,ToyCo
46286,Teddy Bear,78.27,79,5-10,SplashToys
46287,Dollhouse,66.43,54,9-15,ToyCo
46288,Building Blocks,40.99,34,1-3,FunGames
46289,Water Gun,42.02,99,3-6,Speedsters
46290,Board Game,83.92,30,5-10,BuildIt
46291,RC Car,84.28,91,5-10,BrainGames
46292,Stuffed Elephant,39.98,31,5-10,BuildIt
46293,Dollhouse,51.77,55,1-3,PlayHouse
46294,Lego Set,94.76,44,7-14,ToyCo
46295,Board Game,77.22,9,2-5,BrainGames
46296,Water Gun,64.32,19,6-12,ToyLand
46297,Action Figure,47.11,78,5-10,Speedsters
46298,Lego Set,65.68,59,7-14,Lego
46299,Dollhouse,64.32,83,1-3,PlayHouse
46300,Puzzle,23.69,34,5-10,FunGames
46301,Dollhouse,31.85,41,8-14,ToyCo
46302,RC Car,95.61,47,9-15,SplashToys
46303,Teddy Bear,34.93,100,5-10,ToyCo
46304,Building Blocks,39.15,47,2-5,BuildIt
46305,Board Game,61.35,53,8-14,HeroToys
46306,Lego Set,98.07,94,5-10,Lego
46307,RC Car,51.79,33,4-7,FunGames
46308,Teddy Bear,43.01,6,5-10,Speedsters
46309,Puzzle,51.42,100,6-12,BrainGames
46310,Dollhouse,41.6,41,3-6,ToyCo
46311,Water Gun,99.98,98,3-6,Lego
46312,Building Blocks,55.78,95,5-10,Speedsters
46313,Lego Set,64.73,96,6-12,BuildIt
46314,RC Car,21.11,31,3-6,BuildIt
46315,Water Gun,78.76,22,2-5,SplashToys
46316,Dollhouse,90.23,59,7-14,PlayHouse
46317,Puzzle,49.9,23,9-15,Speedsters
46318,Stuffed Elephant,86.64,10,4-7,BuildIt
46319,Building Blocks,38.69,86,1-3,ToyCo
46320,Dollhouse,34.27,10,2-5,PlayHouse
46321,Stuffed Elephant,94.73,45,2-5,Lego
46322,Teddy Bear,71.32,98,1-3,BrainGames
46323,Water Gun,52.88,94,9-15,BuildIt
46324,Action Figure,8.36,10,9-15,BrainGames
46325,RC Car,59.09,51,9-15,PlayHouse
46326,Lego Set,75.18,15,4-7,SplashToys
46327,RC Car,34.24,35,2-5,BuildIt
46328,Board Game,50.36,38,6-12,BuildIt
46329,Teddy Bear,32.5,11,8-14,Lego
46330,Puzzle,14.81,64,6-12,BrainGames
46331,Building Blocks,48.7,82,5-10,PlayHouse
46332,Puzzle,67.58,69,7-14,PlayHouse
46333,RC Car,80.58,57,9-15,PlayHouse
46334,Puzzle,19.74,77,4-7,PlayHouse
46335,Stuffed Elephant,49.25,79,7-14,BuildIt
46336,RC Car,27.73,86,2-5,BrainGames
46337,Lego Set,75.88,82,3-6,SplashToys
46338,Board Game,37.9,7,3-6,FunGames
46339,Board Game,10.67,16,5-10,ToyLand
46340,Dollhouse,88.37,96,7-14,PlayHouse
46341,RC Car,85.94,52,1-3,ToyCo
46342,Dollhouse,50.43,92,8-14,ToyLand
46343,Action Figure,79.96,24,9-15,BrainGames
46344,Building Blocks,25.38,37,1-3,HeroToys
46345,Lego Set,80.74,28,7-14,PlayHouse
46346,Water Gun,94.93,9,2-5,BuildIt
46347,RC Car,65.93,1,8-14,BrainGames
46348,Building Blocks,59.84,10,3-6,BuildIt
46349,Building Blocks,45.23,41,9-15,SplashToys
46350,Stuffed Elephant,84.17,16,8-14,BuildIt
46351,Dollhouse,80.78,16,7-14,PlayHouse
46352,Building Blocks,47.7,75,8-14,Speedsters
46353,Lego Set,91.3,8,7-14,BrainGames
46354,Teddy Bear,8.66,88,2-5,BrainGames
46355,Action Figure,86.89,39,4-7,BuildIt
46356,Building Blocks,14.96,18,1-3,PlayHouse
46357,Action Figure,66.16,26,1-3,HeroToys
46358,Action Figure,77.16,46,1-3,HeroToys
46359,Dollhouse,66.02,73,4-7,SplashToys
46360,Action Figure,88.52,31,6-12,ToyCo
46361,Teddy Bear,93.62,31,4-7,SplashToys
46362,RC Car,89.43,5,7-14,ToyCo
46363,Lego Set,23.22,36,1-3,ToyCo
46364,Water Gun,72.35,52,2-5,BrainGames
46365,Action Figure,93.17,22,3-6,Speedsters
46366,Dollhouse,86.14,21,4-7,Lego
46367,Lego Set,11.53,84,4-7,ToyLand
46368,Lego Set,17.0,39,3-6,PlayHouse
46369,Puzzle,7.59,82,6-12,Speedsters
46370,RC Car,13.95,97,8-14,BrainGames
46371,Dollhouse,91.92,75,3-6,ToyLand
46372,Teddy Bear,41.23,69,3-6,Lego
46373,Stuffed Elephant,15.95,71,2-5,FunGames
46374,Water Gun,68.04,44,1-3,ToyLand
46375,Dollhouse,32.93,61,8-14,Speedsters
46376,Action Figure,79.6,22,5-10,FunGames
46377,Board Game,12.96,35,4-7,Speedsters
46378,Stuffed Elephant,52.83,32,9-15,ToyCo
46379,Teddy Bear,29.54,74,5-10,PlayHouse
46380,Teddy Bear,77.65,80,3-6,HeroToys
46381,Board Game,72.82,9,4-7,BrainGames
46382,Stuffed Elephant,29.15,19,7-14,PlayHouse
46383,Lego Set,16.25,87,4-7,BrainGames
46384,Water Gun,55.6,56,8-14,BrainGames
46385,Lego Set,62.06,7,7-14,FunGames
46386,Teddy Bear,9.51,76,9-15,ToyCo
46387,Water Gun,44.93,21,3-6,Lego
46388,Building Blocks,57.59,54,6-12,Speedsters
46389,Dollhouse,59.12,18,6-12,ToyCo
46390,Dollhouse,70.59,39,8-14,Lego
46391,Action Figure,47.5,39,6-12,HeroToys
46392,RC Car,98.85,36,9-15,ToyCo
46393,Puzzle,15.53,19,1-3,FunGames
46394,Lego Set,56.19,31,4-7,Speedsters
46395,Dollhouse,16.95,63,6-12,ToyCo
46396,Teddy Bear,71.89,72,6-12,ToyCo
46397,Dollhouse,17.53,3,1-3,Lego
46398,Lego Set,32.6,66,6-12,BrainGames
46399,Building Blocks,87.37,83,5-10,PlayHouse
46400,Board Game,46.84,65,7-14,FunGames
46401,Dollhouse,85.87,59,2-5,PlayHouse
46402,Building Blocks,34.95,2,7-14,BrainGames
46403,Lego Set,69.03,8,8-14,ToyLand
46404,Lego Set,41.34,73,3-6,ToyLand
46405,RC Car,23.35,19,8-14,ToyCo
46406,Board Game,75.47,18,2-5,ToyCo
46407,RC Car,79.24,85,4-7,BuildIt
46408,Action Figure,30.01,12,5-10,PlayHouse
46409,Action Figure,73.46,72,2-5,HeroToys
46410,Action Figure,15.67,62,7-14,BrainGames
46411,Water Gun,19.65,75,2-5,BrainGames
46412,Action Figure,10.27,86,8-14,PlayHouse
46413,Puzzle,22.34,24,8-14,SplashToys
46414,Dollhouse,32.22,72,2-5,BuildIt
46415,Dollhouse,83.91,51,9-15,Lego
46416,Action Figure,43.64,84,3-6,PlayHouse
46417,Lego Set,79.22,80,8-14,PlayHouse
46418,Dollhouse,88.93,11,8-14,ToyLand
46419,Dollhouse,78.08,6,9-15,BrainGames
46420,Stuffed Elephant,22.3,80,3-6,Lego
46421,Teddy Bear,86.87,30,5-10,BrainGames
46422,Lego Set,93.17,94,3-6,BuildIt
46423,Building Blocks,70.93,85,5-10,BrainGames
46424,Building Blocks,78.53,36,1-3,SplashToys
46425,Dollhouse,89.27,72,1-3,SplashToys
46426,Board Game,50.54,69,7-14,ToyCo
46427,Dollhouse,90.11,14,9-15,ToyLand
46428,Stuffed Elephant,14.93,74,4-7,BrainGames
46429,RC Car,59.89,100,7-14,BuildIt
46430,Water Gun,70.53,40,9-15,FunGames
46431,Dollhouse,10.47,54,4-7,ToyLand
46432,Building Blocks,31.78,23,8-14,ToyLand
46433,Stuffed Elephant,48.76,54,9-15,BrainGames
46434,RC Car,75.15,52,7-14,SplashToys
46435,RC Car,95.22,7,3-6,SplashToys
46436,Action Figure,91.55,38,9-15,ToyLand
46437,Board Game,50.57,54,9-15,HeroToys
46438,Stuffed Elephant,99.45,99,7-14,SplashToys
46439,Water Gun,65.73,59,6-12,HeroToys
46440,Building Blocks,49.19,35,7-14,Speedsters
46441,Dollhouse,29.33,98,2-5,Lego
46442,Teddy Bear,40.17,10,5-10,ToyCo
46443,Stuffed Elephant,43.24,86,4-7,Speedsters
46444,RC Car,53.01,57,5-10,PlayHouse
46445,Puzzle,57.72,67,1-3,Lego
46446,Board Game,84.55,82,7-14,Speedsters
46447,Lego Set,58.16,5,5-10,BuildIt
46448,Action Figure,49.59,52,3-6,SplashToys
46449,Teddy Bear,80.97,82,3-6,FunGames
46450,Water Gun,32.36,52,7-14,ToyCo
46451,Water Gun,42.52,68,2-5,PlayHouse
46452,Teddy Bear,22.86,82,2-5,ToyLand
46453,Teddy Bear,97.14,68,7-14,HeroToys
46454,RC Car,6.35,69,9-15,FunGames
46455,Dollhouse,9.18,70,7-14,ToyCo
46456,RC Car,13.53,90,4-7,HeroToys
46457,Puzzle,81.91,16,7-14,Speedsters
46458,Action Figure,35.55,69,5-10,Lego
46459,Lego Set,96.29,46,8-14,HeroToys
46460,Water Gun,86.84,7,5-10,PlayHouse
46461,Lego Set,21.95,76,1-3,ToyCo
46462,Puzzle,12.21,80,2-5,ToyCo
46463,Lego Set,75.55,60,1-3,ToyLand
46464,Lego Set,84.71,14,1-3,PlayHouse
46465,Board Game,12.75,25,5-10,SplashToys
46466,Board Game,37.81,17,5-10,Lego
46467,Water Gun,22.83,39,3-6,BuildIt
46468,Teddy Bear,61.93,23,3-6,FunGames
46469,Stuffed Elephant,9.49,86,9-15,FunGames
46470,Puzzle,43.4,34,5-10,HeroToys
46471,Teddy Bear,98.48,35,2-5,ToyLand
46472,Action Figure,8.85,92,1-3,Speedsters
46473,Puzzle,43.15,63,2-5,BuildIt
46474,Dollhouse,43.03,23,8-14,FunGames
46475,RC Car,43.17,72,4-7,BuildIt
46476,Water Gun,37.43,13,4-7,ToyLand
46477,Lego Set,54.76,24,2-5,ToyLand
46478,Board Game,55.0,95,8-14,ToyLand
46479,Water Gun,47.82,20,8-14,SplashToys
46480,Action Figure,88.21,70,7-14,ToyCo
46481,Water Gun,50.87,34,3-6,BrainGames
46482,Dollhouse,41.35,23,6-12,BuildIt
46483,RC Car,85.06,100,5-10,Lego
46484,Puzzle,54.95,27,9-15,SplashToys
46485,RC Car,86.43,90,1-3,HeroToys
46486,Board Game,97.23,27,5-10,FunGames
46487,Lego Set,96.11,87,5-10,FunGames
46488,Dollhouse,45.22,73,9-15,HeroToys
46489,Dollhouse,57.85,12,8-14,FunGames
46490,Building Blocks,82.85,62,6-12,PlayHouse
46491,Lego Set,19.72,79,8-14,BrainGames
46492,Water Gun,77.44,68,7-14,SplashToys
46493,Board Game,18.0,94,4-7,FunGames
46494,Puzzle,18.83,13,5-10,SplashToys
46495,Stuffed Elephant,6.12,65,4-7,PlayHouse
46496,Lego Set,20.82,2,6-12,Lego
46497,Dollhouse,54.28,90,5-10,FunGames
46498,Action Figure,85.7,57,8-14,ToyLand
46499,Teddy Bear,53.5,54,2-5,FunGames
46500,Teddy Bear,79.7,43,7-14,ToyLand
46501,Puzzle,77.06,1,8-14,BuildIt
46502,Water Gun,16.65,26,1-3,Lego
46503,RC Car,70.04,96,6-12,ToyLand
46504,Teddy Bear,76.75,25,6-12,BrainGames
46505,Lego Set,99.58,45,1-3,Speedsters
46506,RC Car,18.24,93,3-6,HeroToys
46507,Action Figure,20.58,15,7-14,Speedsters
46508,Water Gun,71.6,68,9-15,ToyCo
46509,Action Figure,18.0,52,3-6,ToyLand
46510,Board Game,66.09,81,2-5,Speedsters
46511,Action Figure,56.01,20,7-14,FunGames
46512,Building Blocks,76.18,66,6-12,ToyLand
46513,Stuffed Elephant,88.41,73,9-15,HeroToys
46514,Action Figure,29.49,62,9-15,ToyCo
46515,RC Car,89.62,38,3-6,Lego
46516,Action Figure,63.65,69,6-12,HeroToys
46517,Water Gun,88.21,51,4-7,Speedsters
46518,Stuffed Elephant,89.3,36,3-6,HeroToys
46519,Dollhouse,51.23,11,1-3,Lego
46520,Building Blocks,91.76,53,1-3,Speedsters
46521,RC Car,60.58,94,6-12,SplashToys
46522,Board Game,52.97,13,5-10,Speedsters
46523,Water Gun,45.05,47,5-10,ToyCo
46524,RC Car,28.18,60,8-14,ToyCo
46525,Puzzle,98.63,96,2-5,FunGames
46526,Dollhouse,84.0,53,6-12,BuildIt
46527,Puzzle,67.02,75,1-3,BuildIt
46528,Dollhouse,36.84,68,1-3,Lego
46529,Lego Set,92.73,22,8-14,ToyLand
46530,Puzzle,72.06,91,4-7,SplashToys
46531,Lego Set,61.98,9,7-14,HeroToys
46532,Lego Set,51.53,51,4-7,Speedsters
46533,Teddy Bear,53.52,93,7-14,SplashToys
46534,RC Car,94.0,46,3-6,HeroToys
46535,Teddy Bear,84.91,4,5-10,FunGames
46536,Teddy Bear,90.25,13,6-12,BrainGames
46537,RC Car,48.87,83,2-5,Lego
46538,RC Car,98.56,67,9-15,SplashToys
46539,Puzzle,98.21,2,7-14,FunGames
46540,Dollhouse,30.04,92,8-14,Speedsters
46541,Puzzle,70.77,32,5-10,ToyLand
46542,Building Blocks,28.19,97,7-14,FunGames
46543,Stuffed Elephant,39.21,49,7-14,Speedsters
46544,Action Figure,7.33,62,4-7,BuildIt
46545,RC Car,28.48,95,7-14,BuildIt
46546,Dollhouse,72.57,7,2-5,SplashToys
46547,Dollhouse,53.83,34,4-7,BrainGames
46548,Building Blocks,45.72,78,9-15,Lego
46549,Board Game,59.87,24,5-10,BrainGames
46550,Dollhouse,34.91,29,7-14,BuildIt
46551,Stuffed Elephant,51.92,50,1-3,HeroToys
46552,Building Blocks,17.83,9,3-6,Speedsters
46553,Puzzle,50.59,61,6-12,PlayHouse
46554,Water Gun,66.84,16,8-14,Speedsters
46555,Stuffed Elephant,21.91,18,6-12,FunGames
46556,Lego Set,41.88,67,8-14,PlayHouse
46557,Water Gun,74.57,48,8-14,Speedsters
46558,Lego Set,70.21,52,7-14,Lego
46559,Water Gun,8.84,49,5-10,ToyCo
46560,Puzzle,67.84,21,8-14,Speedsters
46561,Puzzle,5.9,56,7-14,BrainGames
46562,Action Figure,29.39,27,7-14,SplashToys
46563,Teddy Bear,12.29,68,7-14,HeroToys
46564,Board Game,30.91,32,4-7,SplashToys
46565,Board Game,92.61,99,8-14,ToyLand
46566,Dollhouse,92.49,30,2-5,FunGames
46567,Action Figure,82.84,48,9-15,HeroToys
46568,Board Game,56.15,14,4-7,HeroToys
46569,RC Car,58.22,44,8-14,ToyCo
46570,Building Blocks,66.75,15,3-6,ToyCo
46571,Board Game,51.75,92,1-3,ToyCo
46572,Water Gun,80.25,60,6-12,HeroToys
46573,Board Game,24.06,17,2-5,HeroToys
46574,Lego Set,70.11,29,2-5,Speedsters
46575,Dollhouse,77.96,20,3-6,BrainGames
46576,Building Blocks,78.58,40,6-12,BrainGames
46577,RC Car,88.47,37,5-10,PlayHouse
46578,Board Game,49.45,54,2-5,ToyLand
46579,Lego Set,68.27,81,3-6,SplashToys
46580,Puzzle,39.37,100,4-7,PlayHouse
46581,Teddy Bear,19.84,38,1-3,SplashToys
46582,Dollhouse,15.97,40,1-3,FunGames
46583,Building Blocks,86.19,43,2-5,SplashToys
46584,Puzzle,50.45,4,4-7,Speedsters
46585,Puzzle,35.77,30,4-7,ToyLand
46586,Lego Set,36.89,53,2-5,ToyLand
46587,Board Game,21.13,91,7-14,ToyCo
46588,Lego Set,96.69,85,9-15,PlayHouse
46589,Building Blocks,87.66,42,5-10,FunGames
46590,Stuffed Elephant,89.28,78,6-12,Speedsters
46591,Teddy Bear,76.46,60,7-14,BrainGames
46592,Board Game,93.0,9,4-7,ToyLand
46593,Board Game,20.94,75,5-10,PlayHouse
46594,RC Car,34.74,84,8-14,HeroToys
46595,Teddy Bear,27.06,84,5-10,BuildIt
46596,Board Game,16.6,4,9-15,Lego
46597,Action Figure,59.83,47,6-12,SplashToys
46598,Lego Set,53.65,68,6-12,Lego
46599,Water Gun,57.22,88,7-14,Speedsters
46600,RC Car,75.34,50,5-10,Lego
46601,Board Game,80.7,55,9-15,Speedsters
46602,Lego Set,83.62,13,8-14,SplashToys
46603,Action Figure,41.25,98,2-5,Lego
46604,Stuffed Elephant,63.52,41,9-15,HeroToys
46605,Board Game,81.47,17,2-5,ToyCo
46606,Lego Set,74.5,3,7-14,PlayHouse
46607,Lego Set,68.08,50,2-5,BrainGames
46608,Stuffed Elephant,31.96,46,9-15,FunGames
46609,Water Gun,39.08,58,2-5,HeroToys
46610,Building Blocks,78.27,90,4-7,Lego
46611,RC Car,69.85,94,3-6,PlayHouse
46612,Puzzle,37.09,34,7-14,ToyLand
46613,Action Figure,69.03,17,3-6,PlayHouse
46614,Lego Set,64.6,71,1-3,BuildIt
46615,Puzzle,34.05,35,7-14,Lego
46616,Board Game,6.5,44,6-12,BrainGames
46617,Board Game,90.27,22,6-12,PlayHouse
46618,Stuffed Elephant,56.19,51,2-5,Lego
